"","election_name","election_date","election_type","locality_name","locality_code","office_name","referendum_title","precinct_name","precinct_code","candidate_name","last_name","candidateId","officeId","referendumId","districtId","DESCRIPTION","district_type","party","office_ballot_order","candidate_ballot_order","total_votes","negative_votes","in_precinct","V24"
"3989","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","RADFORD CITY",750,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,18,NA,"# AB - Central Absentee Precinct",NA
"3990","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","RADFORD CITY",750,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,4,NA,"# AB - Central Absentee Precinct",NA
"3991","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","RADFORD CITY",750,"Member House of Representatives",NA,"001 - EAST PRECINCT","0001","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,99,NA,"001 - EAST PRECINCT",NA
"3992","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","RADFORD CITY",750,"Member House of Representatives",NA,"001 - EAST PRECINCT","0001","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,42,NA,"001 - EAST PRECINCT",NA
"3993","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","RADFORD CITY",750,"Member House of Representatives",NA,"002 - CENTRAL PRECINCT","0002","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,117,NA,"002 - CENTRAL PRECINCT",NA
"3994","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","RADFORD CITY",750,"Member House of Representatives",NA,"002 - CENTRAL PRECINCT","0002","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,48,NA,"002 - CENTRAL PRECINCT",NA
"3995","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","RADFORD CITY",750,"Member House of Representatives",NA,"003 - WEST PRECINCT","0003","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,82,NA,"003 - WEST PRECINCT",NA
"3996","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","RADFORD CITY",750,"Member House of Representatives",NA,"003 - WEST PRECINCT","0003","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,31,NA,"003 - WEST PRECINCT",NA
"3997","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"## Provisional","###PROV","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,NA,NA,"## Provisional",NA
"3998","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"## Provisional","###PROV","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,NA,NA,"## Provisional",NA
"3999","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,31,NA,"# AB - Central Absentee Precinct",NA
"4000","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,3,NA,"# AB - Central Absentee Precinct",NA
"4001","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"001 - NORTH SALEM NO 2","0001","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,103,NA,"001 - NORTH SALEM NO 2",NA
"4002","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"001 - NORTH SALEM NO 2","0001","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,6,NA,"001 - NORTH SALEM NO 2",NA
"4003","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"002 - CONEHURST","0002","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,14,NA,"002 - CONEHURST",NA
"4004","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"002 - CONEHURST","0002","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,3,NA,"002 - CONEHURST",NA
"4005","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"003 - BEVERLY HEIGHTS","0003","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,23,NA,"003 - BEVERLY HEIGHTS",NA
"4006","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"003 - BEVERLY HEIGHTS","0003","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,1,NA,"003 - BEVERLY HEIGHTS",NA
"4007","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"004 - WEST SALEM","0004","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,53,NA,"004 - WEST SALEM",NA
"4008","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"004 - WEST SALEM","0004","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,10,NA,"004 - WEST SALEM",NA
"4009","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"005 - NORTH SALEM NO 1","0005","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,64,NA,"005 - NORTH SALEM NO 1",NA
"4010","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"005 - NORTH SALEM NO 1","0005","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,14,NA,"005 - NORTH SALEM NO 1",NA
"4011","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"006 - SOUTH SALEM NO 1","0006","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,18,NA,"006 - SOUTH SALEM NO 1",NA
"4012","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"006 - SOUTH SALEM NO 1","0006","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,5,NA,"006 - SOUTH SALEM NO 1",NA
"4013","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"007 - SOUTH SALEM NO 2","0007","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,33,NA,"007 - SOUTH SALEM NO 2",NA
"4014","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"007 - SOUTH SALEM NO 2","0007","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,9,NA,"007 - SOUTH SALEM NO 2",NA
"4015","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"008 - EAST SALEM","0008","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,12,NA,"008 - EAST SALEM",NA
"4016","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"008 - EAST SALEM","0008","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,1,NA,"008 - EAST SALEM",NA
"4017","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"009 - SOUTH SIDE HILLS","0009","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,35,NA,"009 - SOUTH SIDE HILLS",NA
"4018","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"009 - SOUTH SIDE HILLS","0009","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,15,NA,"009 - SOUTH SIDE HILLS",NA
"4019","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"010 - HIDDEN VALLEY","0010","Anthony J. Flaccavento","FLACCAVENTO",37021755,122152235,NA,1811884502,"09","Congressional","Democratic",3,1,45,NA,"010 - HIDDEN VALLEY",NA
"4020","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","SALEM CITY",775,"Member House of Representatives",NA,"010 - HIDDEN VALLEY","0010","Justin D. Santopietro","SANTOPIETRO",2040707173,122152235,NA,1811884502,"09","Congressional","Democratic",3,2,14,NA,"010 - HIDDEN VALLEY",NA
"4021","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"## Provisional","###PROV","Lindsey Davis Stover","STOVER",867375261,1791639747,NA,1085224094,"10","Congressional","Democratic",3,1,0,NA,"## Provisional",NA
"4022","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"## Provisional","###PROV","Jennifer T. Wexton","WEXTON",797593586,1791639747,NA,1085224094,"10","Congressional","Democratic",3,2,0,NA,"## Provisional",NA
"4023","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"## Provisional","###PROV","Paul E. Pelletier","PELLETIER",1598256506,1791639747,NA,1085224094,"10","Congressional","Democratic",3,3,0,NA,"## Provisional",NA
"4024","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"## Provisional","###PROV","Alison K. Friedman","FRIEDMAN",1676184766,1791639747,NA,1085224094,"10","Congressional","Democratic",3,4,0,NA,"## Provisional",NA
"4025","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"## Provisional","###PROV","Dan I. Helmer","HELMER",1071128594,1791639747,NA,1085224094,"10","Congressional","Democratic",3,5,0,NA,"## Provisional",NA
"4026","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"## Provisional","###PROV","Julia E. Biggins","BIGGINS",1541966882,1791639747,NA,1085224094,"10","Congressional","Democratic",3,6,0,NA,"## Provisional",NA
"4027","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Lindsey Davis Stover","STOVER",867375261,1791639747,NA,1085224094,"10","Congressional","Democratic",3,1,17,NA,"# AB - Central Absentee Precinct",NA
"4028","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Jennifer T. Wexton","WEXTON",797593586,1791639747,NA,1085224094,"10","Congressional","Democratic",3,2,19,NA,"# AB - Central Absentee Precinct",NA
"4029","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Paul E. Pelletier","PELLETIER",1598256506,1791639747,NA,1085224094,"10","Congressional","Democratic",3,3,4,NA,"# AB - Central Absentee Precinct",NA
"4030","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Alison K. Friedman","FRIEDMAN",1676184766,1791639747,NA,1085224094,"10","Congressional","Democratic",3,4,7,NA,"# AB - Central Absentee Precinct",NA
"4031","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Dan I. Helmer","HELMER",1071128594,1791639747,NA,1085224094,"10","Congressional","Democratic",3,5,4,NA,"# AB - Central Absentee Precinct",NA
"4032","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Julia E. Biggins","BIGGINS",1541966882,1791639747,NA,1085224094,"10","Congressional","Democratic",3,6,5,NA,"# AB - Central Absentee Precinct",NA
"4033","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"101 - RUSSELL","0101","Lindsey Davis Stover","STOVER",867375261,1791639747,NA,1085224094,"10","Congressional","Democratic",3,1,112,NA,"101 - RUSSELL",NA
"4034","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"101 - RUSSELL","0101","Jennifer T. Wexton","WEXTON",797593586,1791639747,NA,1085224094,"10","Congressional","Democratic",3,2,30,NA,"101 - RUSSELL",NA
"4035","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"101 - RUSSELL","0101","Paul E. Pelletier","PELLETIER",1598256506,1791639747,NA,1085224094,"10","Congressional","Democratic",3,3,4,NA,"101 - RUSSELL",NA
"4036","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"101 - RUSSELL","0101","Alison K. Friedman","FRIEDMAN",1676184766,1791639747,NA,1085224094,"10","Congressional","Democratic",3,4,7,NA,"101 - RUSSELL",NA
"4037","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"101 - RUSSELL","0101","Dan I. Helmer","HELMER",1071128594,1791639747,NA,1085224094,"10","Congressional","Democratic",3,5,16,NA,"101 - RUSSELL",NA
"4038","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"101 - RUSSELL","0101","Julia E. Biggins","BIGGINS",1541966882,1791639747,NA,1085224094,"10","Congressional","Democratic",3,6,2,NA,"101 - RUSSELL",NA
"4039","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"201 - BERRYVILLE","0201","Lindsey Davis Stover","STOVER",867375261,1791639747,NA,1085224094,"10","Congressional","Democratic",3,1,104,NA,"201 - BERRYVILLE",NA
"4040","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"201 - BERRYVILLE","0201","Jennifer T. Wexton","WEXTON",797593586,1791639747,NA,1085224094,"10","Congressional","Democratic",3,2,60,NA,"201 - BERRYVILLE",NA
"4041","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"201 - BERRYVILLE","0201","Paul E. Pelletier","PELLETIER",1598256506,1791639747,NA,1085224094,"10","Congressional","Democratic",3,3,2,NA,"201 - BERRYVILLE",NA
"4042","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"201 - BERRYVILLE","0201","Alison K. Friedman","FRIEDMAN",1676184766,1791639747,NA,1085224094,"10","Congressional","Democratic",3,4,26,NA,"201 - BERRYVILLE",NA
"4043","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"201 - BERRYVILLE","0201","Dan I. Helmer","HELMER",1071128594,1791639747,NA,1085224094,"10","Congressional","Democratic",3,5,17,NA,"201 - BERRYVILLE",NA
"4044","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"201 - BERRYVILLE","0201","Julia E. Biggins","BIGGINS",1541966882,1791639747,NA,1085224094,"10","Congressional","Democratic",3,6,5,NA,"201 - BERRYVILLE",NA
"4045","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"301 - MILLWOOD","0301","Lindsey Davis Stover","STOVER",867375261,1791639747,NA,1085224094,"10","Congressional","Democratic",3,1,62,NA,"301 - MILLWOOD",NA
"4046","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"301 - MILLWOOD","0301","Jennifer T. Wexton","WEXTON",797593586,1791639747,NA,1085224094,"10","Congressional","Democratic",3,2,59,NA,"301 - MILLWOOD",NA
"4047","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"301 - MILLWOOD","0301","Paul E. Pelletier","PELLETIER",1598256506,1791639747,NA,1085224094,"10","Congressional","Democratic",3,3,1,NA,"301 - MILLWOOD",NA
"4048","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","CLARKE COUNTY",43,"Member House of Representatives",NA,"301 - MILLWOOD","0301","Alison K. Friedman","FRIEDMAN",1676184766,1791639747,NA,1085224094,"10","Congressional","Democratic",3,4,11,NA,"301 - MILLWOOD",NA
